PS C:\Users\Admin\.spyder-py3\QvC-3_docs> & C:/Users/Admin/anaconda3/envs/QvC-MCC-3/python.exe c:/Users/Admin/.spyder-py3/QvC-3_docs/FT_CML.py
Using device: cuda
INFO:__main__:Loading data...
INFO:__main__:Loading model for fine-tuning...
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
INFO:__main__:Calculating class weights for imbalance handling...
INFO:__main__:Class weights - min: 2.831, max: 301.832, mean: 53.389
DEBUG transformers version: 4.55.4
DEBUG TrainingArguments from: transformers.training_args
INFO:__main__:Starting training...
{'loss': 1.3574, 'grad_norm': 3.1494712829589844, 'learning_rate': 1.5622041280060595e-07, 'epoch': 0.02}
{'loss': 0.7563, 'grad_norm': 5.195779800415039, 'learning_rate': 2.982231900523891e-05, 'epoch': 3.58}                                                                                                                           
{'loss': 0.726, 'grad_norm': 2.3305423259735107, 'learning_rate': 2.9980117402007198e-05, 'epoch': 3.6}                                                                                                                           
{'loss': 0.7545, 'grad_norm': 4.800783634185791, 'learning_rate': 3.0137915798775484e-05, 'epoch': 3.62}                                                                                                                          
{'loss': 0.7171, 'grad_norm': 3.3951351642608643, 'learning_rate': 3.0295714195543773e-05, 'epoch': 3.64}                                                                                                                         
{'loss': 0.7322, 'grad_norm': 8.819796562194824, 'learning_rate': 3.0453512592312063e-05, 'epoch': 3.65}                                                                                                                          
{'loss': 0.7114, 'grad_norm': 2.909119129180908, 'learning_rate': 3.0611310989080356e-05, 'epoch': 3.67}                                                                                                                          
{'loss': 0.7418, 'grad_norm': 4.361117362976074, 'learning_rate': 3.076910938584864e-05, 'epoch': 3.69}                                                                                                                           
{'loss': 0.7263, 'grad_norm': 9.749446868896484, 'learning_rate': 3.0926907782616935e-05, 'epoch': 3.71}                                                                                                                          
{'loss': 0.7142, 'grad_norm': 9.468291282653809, 'learning_rate': 3.108470617938522e-05, 'epoch': 3.73}                                                                                                                           
{'loss': 0.6988, 'grad_norm': 2.190577745437622, 'learning_rate': 3.124250457615351e-05, 'epoch': 3.75}                                                                                                                           
{'loss': 0.7334, 'grad_norm': 2.4110090732574463, 'learning_rate': 3.14003029729218e-05, 'epoch': 3.77}                                                                                                                           
{'loss': 0.7388, 'grad_norm': 4.4445366859436035, 'learning_rate': 3.1558101369690086e-05, 'epoch': 3.79}                                                                                                                         
{'loss': 0.7146, 'grad_norm': 4.534728527069092, 'learning_rate': 3.171589976645837e-05, 'epoch': 3.81}                                                                                                                           
{'loss': 0.7241, 'grad_norm': 2.9021875858306885, 'learning_rate': 3.1873698163226665e-05, 'epoch': 3.83}                                                                                                                         
{'loss': 0.7489, 'grad_norm': 11.923550605773926, 'learning_rate': 3.203149655999495e-05, 'epoch': 3.84}                                                                                                                          
{'loss': 0.715, 'grad_norm': 2.8442893028259277, 'learning_rate': 3.218929495676324e-05, 'epoch': 3.86}                                                                                                                           
{'loss': 0.749, 'grad_norm': 3.818568229675293, 'learning_rate': 3.234709335353153e-05, 'epoch': 3.88}                                                                                                                            
{'loss': 0.7287, 'grad_norm': 3.883467197418213, 'learning_rate': 3.250489175029982e-05, 'epoch': 3.9}                                                                                                                            
{'loss': 0.726, 'grad_norm': 3.143892288208008, 'learning_rate': 3.266269014706811e-05, 'epoch': 3.92}                                                                                                                            
{'loss': 0.7291, 'grad_norm': 4.350300312042236, 'learning_rate': 3.2820488543836395e-05, 'epoch': 3.94}                                                                                                                          
{'loss': 0.7474, 'grad_norm': 3.13887619972229, 'learning_rate': 3.297828694060469e-05, 'epoch': 3.96}                                                                                                                            
{'loss': 0.7395, 'grad_norm': 3.54713773727417, 'learning_rate': 3.3136085337372974e-05, 'epoch': 3.98}
{'loss': 0.7184, 'grad_norm': 2.5255095958709717, 'learning_rate': 3.329388373414126e-05, 'epoch': 4.0}                                                                                                                           
{'eval_loss': 0.8775513172149658, 'eval_macro_f1': 0.2574190533815491, 'eval_micro_f1': 0.2734917894923206, 'eval_mean_precision': 0.1663260047204075, 'eval_mean_recall': 0.7539296834525765, 'eval_runtime': 21.9083, 'eval_samples_per_second': 964.109, 'eval_steps_per_second': 60.297, 'epoch': 4.0}
{'loss': 0.6533, 'grad_norm': 6.4069929122924805, 'learning_rate': 3.345168213090955e-05, 'epoch': 4.01}                                                                                                                          
{'loss': 0.607, 'grad_norm': 3.2106003761291504, 'learning_rate': 3.360948052767784e-05, 'epoch': 4.03}
{'loss': 0.6056, 'grad_norm': 5.40886116027832, 'learning_rate': 3.3767278924446125e-05, 'epoch': 4.05}                                                                                                                           
{'loss': 0.641, 'grad_norm': 2.399538278579712, 'learning_rate': 3.392507732121442e-05, 'epoch': 4.07}                                                                                                                            
{'loss': 0.6139, 'grad_norm': 11.165605545043945, 'learning_rate': 3.408287571798271e-05, 'epoch': 4.09}                                                                                                                          
{'loss': 0.6108, 'grad_norm': 4.666763782501221, 'learning_rate': 3.4240674114751e-05, 'epoch': 4.11}                                                                                                                             
{'loss': 0.6068, 'grad_norm': 3.5486834049224854, 'learning_rate': 3.439847251151928e-05, 'epoch': 4.13}                                                                                                                          
{'loss': 0.6329, 'grad_norm': 4.981700420379639, 'learning_rate': 3.4556270908287576e-05, 'epoch': 4.15}                                                                                                                          
{'loss': 0.6072, 'grad_norm': 4.297565460205078, 'learning_rate': 3.471406930505586e-05, 'epoch': 4.17}                                                                                                                           
{'loss': 0.6182, 'grad_norm': 4.412548065185547, 'learning_rate': 3.487186770182415e-05, 'epoch': 4.18}                                                                                                                           
{'loss': 0.6383, 'grad_norm': 12.812914848327637, 'learning_rate': 3.502966609859244e-05, 'epoch': 4.2}                                                                                                                           
{'loss': 0.5961, 'grad_norm': 2.638909339904785, 'learning_rate': 3.518746449536073e-05, 'epoch': 4.22}                                                                                                                           
{'loss': 0.6145, 'grad_norm': 3.823169708251953, 'learning_rate': 3.534526289212901e-05, 'epoch': 4.24}                                                                                                                           
{'loss': 0.641, 'grad_norm': 2.074495315551758, 'learning_rate': 3.5503061288897306e-05, 'epoch': 4.26}                                                                                                                           
{'loss': 0.6538, 'grad_norm': 3.2553870677948, 'learning_rate': 3.566085968566559e-05, 'epoch': 4.28}                                                                                                                             
{'loss': 0.6313, 'grad_norm': 3.300661087036133, 'learning_rate': 3.5818658082433885e-05, 'epoch': 4.3}                                                                                                                           
{'loss': 0.6454, 'grad_norm': 2.563847541809082, 'learning_rate': 3.597645647920218e-05, 'epoch': 4.32}                                                                                                                           
{'loss': 0.6425, 'grad_norm': 6.0620198249816895, 'learning_rate': 3.6134254875970464e-05, 'epoch': 4.34}                                                                                                                         
{'loss': 0.6258, 'grad_norm': 4.32009744644165, 'learning_rate': 3.629205327273875e-05, 'epoch': 4.36}                                                                                                                            
{'loss': 0.6155, 'grad_norm': 5.671842575073242, 'learning_rate': 3.644985166950704e-05, 'epoch': 4.37}                                                                                                                           
{'loss': 0.6538, 'grad_norm': 6.367893695831299, 'learning_rate': 3.660765006627533e-05, 'epoch': 4.39}                                                                                                                           
{'loss': 0.6561, 'grad_norm': 4.2837653160095215, 'learning_rate': 3.6765448463043615e-05, 'epoch': 4.41}                                                                                                                         
{'loss': 0.6494, 'grad_norm': 2.128420114517212, 'learning_rate': 3.692324685981191e-05, 'epoch': 4.43}                                                                                                                           
{'loss': 0.6353, 'grad_norm': 2.3131046295166016, 'learning_rate': 3.7081045256580194e-05, 'epoch': 4.45}                                                                                                                         
{'loss': 0.6783, 'grad_norm': 2.2972161769866943, 'learning_rate': 3.723884365334848e-05, 'epoch': 4.47}                                                                                                                          
{'loss': 0.6527, 'grad_norm': 4.439671039581299, 'learning_rate': 3.739664205011677e-05, 'epoch': 4.49}                                                                                                                           
{'loss': 0.6935, 'grad_norm': 3.018707752227783, 'learning_rate': 3.7554440446885066e-05, 'epoch': 4.51}                                                                                                                          
{'loss': 0.6679, 'grad_norm': 13.833572387695312, 'learning_rate': 3.771223884365335e-05, 'epoch': 4.53}                                                                                                                          
{'loss': 0.6879, 'grad_norm': 2.862975835800171, 'learning_rate': 3.787003724042164e-05, 'epoch': 4.54}                                                                                                                           
{'loss': 0.6741, 'grad_norm': 3.2038261890411377, 'learning_rate': 3.802783563718993e-05, 'epoch': 4.56}                                                                                                                          
{'loss': 0.6485, 'grad_norm': 4.247257232666016, 'learning_rate': 3.818563403395822e-05, 'epoch': 4.58}                                                                                                                           
{'loss': 0.6662, 'grad_norm': 3.1751465797424316, 'learning_rate': 3.83434324307265e-05, 'epoch': 4.6}                                                                                                                            
{'loss': 0.692, 'grad_norm': 2.1315579414367676, 'learning_rate': 3.8501230827494796e-05, 'epoch': 4.62}                                                                                                                          
{'loss': 0.6908, 'grad_norm': 6.2241363525390625, 'learning_rate': 3.865902922426308e-05, 'epoch': 4.64}                                                                                                                          
{'loss': 0.7124, 'grad_norm': 2.888356924057007, 'learning_rate': 3.881682762103137e-05, 'epoch': 4.66}                                                                                                                           
{'loss': 0.6752, 'grad_norm': 1.9191112518310547, 'learning_rate': 3.897462601779966e-05, 'epoch': 4.68}                                                                                                                          
{'loss': 0.7, 'grad_norm': 2.42655873298645, 'learning_rate': 3.913242441456795e-05, 'epoch': 4.7}                                                                                                                                
{'loss': 0.7101, 'grad_norm': 2.590428352355957, 'learning_rate': 3.929022281133624e-05, 'epoch': 4.72}                                                                                                                           
{'loss': 0.6958, 'grad_norm': 3.5983917713165283, 'learning_rate': 3.944802120810453e-05, 'epoch': 4.73}                                                                                                                          
{'loss': 0.7065, 'grad_norm': 8.07231616973877, 'learning_rate': 3.960581960487282e-05, 'epoch': 4.75}                                                                                                                            
{'loss': 0.675, 'grad_norm': 3.499098062515259, 'learning_rate': 3.9763618001641105e-05, 'epoch': 4.77}                                                                                                                           
{'loss': 0.6866, 'grad_norm': 3.789174795150757, 'learning_rate': 3.99214163984094e-05, 'epoch': 4.79}                                                                                                                            
{'loss': 0.6943, 'grad_norm': 4.0383524894714355, 'learning_rate': 4.0079214795177684e-05, 'epoch': 4.81}                                                                                                                         
{'loss': 0.6557, 'grad_norm': 5.357152938842773, 'learning_rate': 4.023701319194597e-05, 'epoch': 4.83}                                                                                                                           
{'loss': 0.6641, 'grad_norm': 5.564256191253662, 'learning_rate': 4.039481158871426e-05, 'epoch': 4.85}                                                                                                                           
{'loss': 0.7056, 'grad_norm': 7.946991443634033, 'learning_rate': 4.055260998548255e-05, 'epoch': 4.87}                                                                                                                           
{'loss': 0.6829, 'grad_norm': 2.6492176055908203, 'learning_rate': 4.0710408382250835e-05, 'epoch': 4.89}                                                                                                                         
{'loss': 0.7116, 'grad_norm': 4.95481014251709, 'learning_rate': 4.086820677901913e-05, 'epoch': 4.9}                                                                                                                             
{'loss': 0.6976, 'grad_norm': 3.0771422386169434, 'learning_rate': 4.102600517578742e-05, 'epoch': 4.92}                                                                                                                          
{'loss': 0.7084, 'grad_norm': 5.311875820159912, 'learning_rate': 4.118380357255571e-05, 'epoch': 4.94}                                                                                                                           
{'loss': 0.684, 'grad_norm': 4.105264663696289, 'learning_rate': 4.134160196932399e-05, 'epoch': 4.96}                                                                                                                            
{'loss': 0.6766, 'grad_norm': 3.6835782527923584, 'learning_rate': 4.1499400366092286e-05, 'epoch': 4.98}                                                                                                                         
{'loss': 0.7055, 'grad_norm': 5.3813323974609375, 'learning_rate': 4.165719876286057e-05, 'epoch': 5.0}                                                                                                                           
{'eval_loss': 0.9165551066398621, 'eval_macro_f1': 0.24050275816888272, 'eval_micro_f1': 0.24993034641051837, 'eval_mean_precision': 0.15491725292589473, 'eval_mean_recall': 0.7741330862216623, 'eval_runtime': 22.7391, 'eval_samples_per_second': 928.887, 'eval_steps_per_second': 58.094, 'epoch': 5.0}
{'loss': 0.575, 'grad_norm': 3.2519102096557617, 'learning_rate': 4.181499715962886e-05, 'epoch': 5.02}                                                                                                                           
{'loss': 0.5563, 'grad_norm': 2.0354888439178467, 'learning_rate': 4.197279555639715e-05, 'epoch': 5.04}
{'loss': 0.554, 'grad_norm': 3.636613607406616, 'learning_rate': 4.213059395316544e-05, 'epoch': 5.06}                                                                                                                            
{'loss': 0.5571, 'grad_norm': 3.6433334350585938, 'learning_rate': 4.228839234993372e-05, 'epoch': 5.07}                                                                                                                          
{'loss': 0.5449, 'grad_norm': 3.808976650238037, 'learning_rate': 4.2446190746702016e-05, 'epoch': 5.09}                                                                                                                          
{'loss': 0.5545, 'grad_norm': 3.4316599369049072, 'learning_rate': 4.26039891434703e-05, 'epoch': 5.11}                                                                                                                           
{'loss': 0.5738, 'grad_norm': 2.054989814758301, 'learning_rate': 4.2761787540238595e-05, 'epoch': 5.13}                                                                                                                          
{'loss': 0.575, 'grad_norm': 3.306980609893799, 'learning_rate': 4.291958593700688e-05, 'epoch': 5.15}                                                                                                                            
{'loss': 0.581, 'grad_norm': 2.2982304096221924, 'learning_rate': 4.3077384333775174e-05, 'epoch': 5.17}                                                                                                                          
{'loss': 0.577, 'grad_norm': 12.424006462097168, 'learning_rate': 4.323518273054346e-05, 'epoch': 5.19}                                                                                                                           
{'loss': 0.5817, 'grad_norm': 17.441295623779297, 'learning_rate': 4.3392981127311746e-05, 'epoch': 5.21}                                                                                                                         
{'loss': 0.5957, 'grad_norm': 2.5236480236053467, 'learning_rate': 4.355077952408004e-05, 'epoch': 5.23}                                                                                                                          
{'loss': 0.5934, 'grad_norm': 3.279111623764038, 'learning_rate': 4.3708577920848325e-05, 'epoch': 5.25}                                                                                                                          
{'loss': 0.6181, 'grad_norm': 11.362683296203613, 'learning_rate': 4.386637631761661e-05, 'epoch': 5.26}                                                                                                                          
{'loss': 0.5816, 'grad_norm': 4.211682319641113, 'learning_rate': 4.4024174714384904e-05, 'epoch': 5.28}                                                                                                                          
{'loss': 0.5886, 'grad_norm': 8.660984992980957, 'learning_rate': 4.418197311115319e-05, 'epoch': 5.3}                                                                                                                            
{'loss': 0.6134, 'grad_norm': 3.8063690662384033, 'learning_rate': 4.4339771507921476e-05, 'epoch': 5.32}                                                                                                                         
{'loss': 0.6013, 'grad_norm': 2.8568177223205566, 'learning_rate': 4.4497569904689776e-05, 'epoch': 5.34}                                                                                                                         
{'loss': 0.6051, 'grad_norm': 92.02848815917969, 'learning_rate': 4.465536830145806e-05, 'epoch': 5.36}                                                                                                                           
{'loss': 0.595, 'grad_norm': 9.832623481750488, 'learning_rate': 4.481316669822635e-05, 'epoch': 5.38}                                                                                                                            
{'loss': 0.6074, 'grad_norm': 3.170238733291626, 'learning_rate': 4.497096509499464e-05, 'epoch': 5.4}                                                                                                                            
{'loss': 0.6083, 'grad_norm': 3.392221212387085, 'learning_rate': 4.512876349176293e-05, 'epoch': 5.42}                                                                                                                           
{'loss': 0.6184, 'grad_norm': 2.8920738697052, 'learning_rate': 4.528656188853121e-05, 'epoch': 5.43}                                                                                                                             
{'loss': 0.5998, 'grad_norm': 8.524809837341309, 'learning_rate': 4.5444360285299506e-05, 'epoch': 5.45}                                                                                                                          
{'loss': 0.5935, 'grad_norm': 3.915828227996826, 'learning_rate': 4.560215868206779e-05, 'epoch': 5.47}                                                                                                                           
{'loss': 0.6025, 'grad_norm': 2.623589515686035, 'learning_rate': 4.575995707883608e-05, 'epoch': 5.49}                                                                                                                           
{'loss': 0.6316, 'grad_norm': 6.35614538192749, 'learning_rate': 4.591775547560437e-05, 'epoch': 5.51}                                                                                                                            
{'loss': 0.6331, 'grad_norm': 4.099376678466797, 'learning_rate': 4.607555387237266e-05, 'epoch': 5.53}                                                                                                                           
{'loss': 0.6171, 'grad_norm': 2.6623406410217285, 'learning_rate': 4.623335226914095e-05, 'epoch': 5.55}                                                                                                                          
{'loss': 0.6311, 'grad_norm': 1.491744041442871, 'learning_rate': 4.6391150665909236e-05, 'epoch': 5.57}                                                                                                                          
{'loss': 0.6009, 'grad_norm': 4.116787910461426, 'learning_rate': 4.654894906267753e-05, 'epoch': 5.59}                                                                                                                           
{'loss': 0.6197, 'grad_norm': 3.108302116394043, 'learning_rate': 4.6706747459445815e-05, 'epoch': 5.6}                                                                                                                           
{'loss': 0.6263, 'grad_norm': 14.311349868774414, 'learning_rate': 4.68645458562141e-05, 'epoch': 5.62}                                                                                                                           
{'loss': 0.6336, 'grad_norm': 24.414180755615234, 'learning_rate': 4.7022344252982394e-05, 'epoch': 5.64}                                                                                                                         
{'loss': 0.6089, 'grad_norm': 1.9495861530303955, 'learning_rate': 4.718014264975068e-05, 'epoch': 5.66}                                                                                                                          
{'loss': 0.6622, 'grad_norm': 12.379009246826172, 'learning_rate': 4.7337941046518966e-05, 'epoch': 5.68}                                                                                                                         
{'loss': 0.6253, 'grad_norm': 3.3445470333099365, 'learning_rate': 4.749573944328726e-05, 'epoch': 5.7}
{'loss': 0.635, 'grad_norm': 16.9887638092041, 'learning_rate': 4.7653537840055545e-05, 'epoch': 5.72}                                                                                                                            
{'loss': 0.6329, 'grad_norm': 2.6316182613372803, 'learning_rate': 4.781133623682383e-05, 'epoch': 5.74}                                                                                                                          
{'loss': 0.644, 'grad_norm': 10.275089263916016, 'learning_rate': 4.7969134633592124e-05, 'epoch': 5.76}                                                                                                                          
{'loss': 0.6642, 'grad_norm': 4.887027740478516, 'learning_rate': 4.812693303036042e-05, 'epoch': 5.78}                                                                                                                           
{'loss': 0.6421, 'grad_norm': 2.3160834312438965, 'learning_rate': 4.8284731427128703e-05, 'epoch': 5.79}                                                                                                                         
{'loss': 0.6252, 'grad_norm': 6.238070487976074, 'learning_rate': 4.844252982389699e-05, 'epoch': 5.81}
{'loss': 0.6467, 'grad_norm': 3.722294807434082, 'learning_rate': 4.860032822066528e-05, 'epoch': 5.83}                                                                                                                           
{'loss': 0.6374, 'grad_norm': 1.7249664068222046, 'learning_rate': 4.875812661743357e-05, 'epoch': 5.85}                                                                                                                          
{'loss': 0.6623, 'grad_norm': 3.4962308406829834, 'learning_rate': 4.8915925014201855e-05, 'epoch': 5.87}                                                                                                                         
{'loss': 0.6729, 'grad_norm': 5.603632926940918, 'learning_rate': 4.907372341097015e-05, 'epoch': 5.89}                                                                                                                           
{'loss': 0.6502, 'grad_norm': 9.294914245605469, 'learning_rate': 4.9231521807738434e-05, 'epoch': 5.91}                                                                                                                          
{'loss': 0.6528, 'grad_norm': 3.8923568725585938, 'learning_rate': 4.938932020450672e-05, 'epoch': 5.93}                                                                                                                          
{'loss': 0.6909, 'grad_norm': 2.853775978088379, 'learning_rate': 4.954711860127501e-05, 'epoch': 5.95}                                                                                                                           
{'loss': 0.6348, 'grad_norm': 2.9307377338409424, 'learning_rate': 4.9704916998043305e-05, 'epoch': 5.96}                                                                                                                         
{'loss': 0.6593, 'grad_norm': 4.588428497314453, 'learning_rate': 4.986271539481159e-05, 'epoch': 5.98}                                                                                                                           
{'eval_loss': 1.0288020372390747, 'eval_macro_f1': 0.2664636900869234, 'eval_micro_f1': 0.29347000759301445, 'eval_mean_precision': 0.17351930746413285, 'eval_mean_recall': 0.7218128893419105, 'eval_runtime': 21.5881, 'eval_samples_per_second': 978.409, 'eval_steps_per_second': 61.191, 'epoch': 6.0}
{'loss': 0.6582, 'grad_norm': 8.515958786010742, 'learning_rate': 4.9998690609048096e-05, 'epoch': 6.0}                                                                                                                           
{'loss': 0.5191, 'grad_norm': 3.1953697204589844, 'learning_rate': 4.99886183709565e-05, 'epoch': 6.02}
{'loss': 0.5273, 'grad_norm': 18.647567749023438, 'learning_rate': 4.997854613286491e-05, 'epoch': 6.04}                                                                                                                          
{'loss': 0.5249, 'grad_norm': 3.1047821044921875, 'learning_rate': 4.996847389477332e-05, 'epoch': 6.06}                                                                                                                          
{'loss': 0.5227, 'grad_norm': 2.948070526123047, 'learning_rate': 4.995840165668172e-05, 'epoch': 6.08}                                                                                                                           
{'loss': 0.5401, 'grad_norm': 11.937906265258789, 'learning_rate': 4.994832941859013e-05, 'epoch': 6.1}                                                                                                                           
{'loss': 0.51, 'grad_norm': 8.47244644165039, 'learning_rate': 4.993825718049854e-05, 'epoch': 6.12}                                                                                                                              
{'loss': 0.5257, 'grad_norm': 5.2358527183532715, 'learning_rate': 4.992818494240695e-05, 'epoch': 6.14}                                                                                                                          
{'loss': 0.5089, 'grad_norm': 2.2283387184143066, 'learning_rate': 4.991811270431535e-05, 'epoch': 6.15}                                                                                                                          
{'loss': 0.5556, 'grad_norm': 3.5563714504241943, 'learning_rate': 4.990804046622376e-05, 'epoch': 6.17}                                                                                                                          
{'loss': 0.5445, 'grad_norm': 4.735074996948242, 'learning_rate': 4.9897968228132164e-05, 'epoch': 6.19}                                                                                                                          
{'loss': 0.5459, 'grad_norm': 2.101616382598877, 'learning_rate': 4.9887895990040576e-05, 'epoch': 6.21}                                                                                                                          
{'loss': 0.5413, 'grad_norm': 7.443204879760742, 'learning_rate': 4.987782375194898e-05, 'epoch': 6.23}                                                                                                                           
{'loss': 0.5602, 'grad_norm': 2.7168753147125244, 'learning_rate': 4.9867751513857386e-05, 'epoch': 6.25}                                                                                                                         
{'loss': 0.5522, 'grad_norm': 7.57250452041626, 'learning_rate': 4.98576792757658e-05, 'epoch': 6.27}                                                                                                                             
{'loss': 0.539, 'grad_norm': 5.793315887451172, 'learning_rate': 4.98476070376742e-05, 'epoch': 6.29}                                                                                                                             
{'loss': 0.5333, 'grad_norm': 10.831534385681152, 'learning_rate': 4.983753479958261e-05, 'epoch': 6.31}                                                                                                                          
{'loss': 0.5768, 'grad_norm': 2.0861306190490723, 'learning_rate': 4.982746256149102e-05, 'epoch': 6.32}                                                                                                                          
{'loss': 0.5458, 'grad_norm': 5.90546989440918, 'learning_rate': 4.981739032339942e-05, 'epoch': 6.34}                                                                                                                            
{'loss': 0.552, 'grad_norm': 24.12705421447754, 'learning_rate': 4.980731808530783e-05, 'epoch': 6.36}                                                                                                                            
{'loss': 0.5655, 'grad_norm': 4.564286231994629, 'learning_rate': 4.979724584721624e-05, 'epoch': 6.38}                                                                                                                           
{'loss': 0.5516, 'grad_norm': 7.2541069984436035, 'learning_rate': 4.9787173609124645e-05, 'epoch': 6.4}                                                                                                                          
{'loss': 0.5904, 'grad_norm': 19.674699783325195, 'learning_rate': 4.977710137103305e-05, 'epoch': 6.42}                                                                                                                          
{'loss': 0.5654, 'grad_norm': 5.282563209533691, 'learning_rate': 4.9767029132941454e-05, 'epoch': 6.44}                                                                                                                          
{'loss': 0.5601, 'grad_norm': 4.665431022644043, 'learning_rate': 4.9756956894849866e-05, 'epoch': 6.46}                                                                                                                          
{'loss': 0.5579, 'grad_norm': 3.995126485824585, 'learning_rate': 4.974688465675828e-05, 'epoch': 6.48}                                                                                                                           
{'loss': 0.577, 'grad_norm': 2.8733558654785156, 'learning_rate': 4.9736812418666675e-05, 'epoch': 6.49}                                                                                                                          
{'loss': 0.6065, 'grad_norm': 4.111915588378906, 'learning_rate': 4.972674018057509e-05, 'epoch': 6.51}                                                                                                                           
{'loss': 0.5722, 'grad_norm': 1.9468261003494263, 'learning_rate': 4.971666794248349e-05, 'epoch': 6.53}                                                                                                                          
{'loss': 0.5538, 'grad_norm': 3.9641170501708984, 'learning_rate': 4.9706595704391903e-05, 'epoch': 6.55}                                                                                                                         
{'loss': 0.5813, 'grad_norm': 7.649808406829834, 'learning_rate': 4.969652346630031e-05, 'epoch': 6.57}                                                                                                                           
{'loss': 0.579, 'grad_norm': 13.24756145477295, 'learning_rate': 4.968645122820871e-05, 'epoch': 6.59}                                                                                                                            
{'loss': 0.5822, 'grad_norm': 4.086684703826904, 'learning_rate': 4.9676378990117125e-05, 'epoch': 6.61}                                                                                                                          
{'loss': 0.5948, 'grad_norm': 15.535602569580078, 'learning_rate': 4.966630675202553e-05, 'epoch': 6.63}                                                                                                                          
{'loss': 0.5873, 'grad_norm': 10.105846405029297, 'learning_rate': 4.9656234513933934e-05, 'epoch': 6.65}                                                                                                                         
{'loss': 0.5657, 'grad_norm': 2.898322105407715, 'learning_rate': 4.9646162275842346e-05, 'epoch': 6.67}                                                                                                                          
{'loss': 0.5815, 'grad_norm': 4.362490653991699, 'learning_rate': 4.963609003775075e-05, 'epoch': 6.68}                                                                                                                           
{'loss': 0.586, 'grad_norm': 16.412128448486328, 'learning_rate': 4.9626017799659156e-05, 'epoch': 6.7}                                                                                                                           
{'loss': 0.5777, 'grad_norm': 3.912790298461914, 'learning_rate': 4.961594556156757e-05, 'epoch': 6.72}                                                                                                                           
{'loss': 0.5886, 'grad_norm': 6.881916046142578, 'learning_rate': 4.960587332347597e-05, 'epoch': 6.74}                                                                                                                           
{'loss': 0.6182, 'grad_norm': 8.920211791992188, 'learning_rate': 4.9595801085384384e-05, 'epoch': 6.76}                                                                                                                          
{'loss': 0.6151, 'grad_norm': 2.933448553085327, 'learning_rate': 4.958572884729278e-05, 'epoch': 6.78}                                                                                                                           
{'loss': 0.5673, 'grad_norm': 5.087746620178223, 'learning_rate': 4.957565660920119e-05, 'epoch': 6.8}                                                                                                                            
{'loss': 0.6038, 'grad_norm': 9.659215927124023, 'learning_rate': 4.9565584371109605e-05, 'epoch': 6.82}                                                                                                                          
{'loss': 0.576, 'grad_norm': 7.3572187423706055, 'learning_rate': 4.9555512133018e-05, 'epoch': 6.84}                                                                                                                             
{'loss': 0.5967, 'grad_norm': 4.762816905975342, 'learning_rate': 4.9545439894926414e-05, 'epoch': 6.85}                                                                                                                          
{'loss': 0.5979, 'grad_norm': 3.6470611095428467, 'learning_rate': 4.953536765683482e-05, 'epoch': 6.87}                                                                                                                          
{'loss': 0.6442, 'grad_norm': 2.5827157497406006, 'learning_rate': 4.952529541874323e-05, 'epoch': 6.89}                                                                                                                          
{'loss': 0.5967, 'grad_norm': 6.029224395751953, 'learning_rate': 4.9515223180651636e-05, 'epoch': 6.91}                                                                                                                          
{'loss': 0.6185, 'grad_norm': 2.6815099716186523, 'learning_rate': 4.950515094256004e-05, 'epoch': 6.93}                                                                                                                          
{'loss': 0.6037, 'grad_norm': 5.584916114807129, 'learning_rate': 4.949507870446845e-05, 'epoch': 6.95}                                                                                                                           
{'loss': 0.6297, 'grad_norm': 2.9027044773101807, 'learning_rate': 4.948500646637686e-05, 'epoch': 6.97}                                                                                                                          
{'loss': 0.5963, 'grad_norm': 4.534733295440674, 'learning_rate': 4.947493422828526e-05, 'epoch': 6.99}                                                                                                                           
{'eval_loss': 1.0955185890197754, 'eval_macro_f1': 0.2525147225416605, 'eval_micro_f1': 0.2786043571439584, 'eval_mean_precision': 0.1633012850043198, 'eval_mean_recall': 0.722076609907808, 'eval_runtime': 22.1238, 'eval_samples_per_second': 954.718, 'eval_steps_per_second': 59.709, 'epoch': 7.0}
{'loss': 0.5994, 'grad_norm': 4.0599565505981445, 'learning_rate': 4.946486199019367e-05, 'epoch': 7.01}                                                                                                                          
{'loss': 0.4746, 'grad_norm': 7.007269859313965, 'learning_rate': 4.945478975210208e-05, 'epoch': 7.03}
{'loss': 0.4814, 'grad_norm': 3.476422071456909, 'learning_rate': 4.944471751401048e-05, 'epoch': 7.04}                                                                                                                           
{'loss': 0.4667, 'grad_norm': 16.331119537353516, 'learning_rate': 4.9434645275918895e-05, 'epoch': 7.06}                                                                                                                         
{'loss': 0.4747, 'grad_norm': 8.169243812561035, 'learning_rate': 4.94245730378273e-05, 'epoch': 7.08}                                                                                                                            
{'loss': 0.4769, 'grad_norm': 1.9925113916397095, 'learning_rate': 4.941450079973571e-05, 'epoch': 7.1}                                                                                                                           
{'loss': 0.4982, 'grad_norm': 4.700991630554199, 'learning_rate': 4.940442856164411e-05, 'epoch': 7.12}                                                                                                                           
{'loss': 0.4972, 'grad_norm': 3.2225887775421143, 'learning_rate': 4.939435632355252e-05, 'epoch': 7.14}                                                                                                                          
